R [[-3.6217432991070613, 11.284855335505796, 10.841170383677223, -10.020963290193237, 2.820743143516321, -4.84188316115078, 9.643681745765644, -2.4958456247763436, -2.448041067582114]]|[[-3.6217432991070613, 11.284855335505796, 10.841170383677223, -10.020963290193237, 2.820743143516321, -4.84188316115078, 9.643681745765644, -2.4958456247763436, -2.448041067582114]]|[[-3.6217432991070613, 11.284855335505796, 10.841170383677223, -10.020963290193237, 2.820743143516321, -4.84188316115078, 9.643681745765644, -2.4958456247763436, -2.448041067582114]]
R [[2.227687981305092, 9.942741508773338, 0.062131317523986596, -0.7909285503594994, -0.6316249190913261, -11.383350174542095, 11.222232839508688, 1.1184005721002972, 6.418784666423775]]|[[2.227687981305092, 9.942741508773338, 0.062131317523986596, -0.7909285503594994, -0.6316249190913261, -11.383350174542095, 11.222232839508688, 1.1184005721002972, 6.418784666423775]]|[[2.227687981305092, 9.942741508773338, 0.062131317523986596, -0.7909285503594994, -0.6316249190913261, -11.383350174542095, 11.222232839508688, 1.1184005721002972, 6.418784666423775]]
R [[9.819005561953972, 6.811894489233367, 0.15155642279113124, 3.7349544809374944, 9.842914735880356, -5.814842044971013, 1.4480060787358937, 5.758898488714223, -6.4187738846664075]]|[[9.819005561953972, 6.811894489233367, 0.15155642279113124, 3.7349544809374944, 9.842914735880356, -5.814842044971013, 1.4480060787358937, 5.758898488714223, -6.4187738846664075]]|[[9.819005561953972, 6.811894489233367, 0.15155642279113124, 3.7349544809374944, 9.842914735880356, -5.814842044971013, 1.4480060787358937, 5.758898488714223, -6.4187738846664075]]
R [[4.068409809674822, 10.150948760827514, 3.802881116148548, 7.6375693585833595, 10.004465597559786, -0.7524706024744674, 11.639291446557948, 9.726210387124947, 1.7611252725102204]]|[[4.068409809674822, 10.150948760827514, 3.802881116148548, 7.6375693585833595, 10.004465597559786, -0.7524706024744674, 11.639291446557948, 9.726210387124947, 1.7611252725102204]]|[[4.068409809674822, 10.150948760827514, 3.802881116148548, 7.6375693585833595, 10.004465597559786, -0.7524706024744674, 11.639291446557948, 9.726210387124947, 1.7611252725102204]]
R [[-10.66918539430185, 6.080131381138283, -0.2667410019230001, -10.089576389444975, 3.739512854588858, 5.218150970002569, 4.040874433641303, -1.9614354222563986, 0.60187449813019]]|[[-10.66918539430185, 6.080131381138283, -0.2667410019230001, -10.089576389444975, 3.739512854588858, 5.218150970002569, 4.040874433641303, -1.9614354222563986, 0.60187449813019]]|[[-10.66918539430185, 6.080131381138283, -0.2667410019230001, -10.089576389444975, 3.739512854588858, 5.218150970002569, 4.040874433641303, -1.9614354222563986, 0.60187449813019]]
R [[-8.437111954220402, -0.35756616455242707, 5.058386083257165, -1.5027079256742066, 11.670718434077589, -0.07429893059458692, 9.25352502971738, -1.8235503407087545, -10.276192541465008]]|[[-8.437111954220402, -0.35756616455242707, 5.058386083257165, -1.5027079256742066, 11.670718434077589, -0.07429893059458692, 9.25352502971738, -1.8235503407087545, -10.276192541465008]]|[[-8.437111954220402, -0.35756616455242707, 5.058386083257165, -1.5027079256742066, 11.670718434077589, -0.07429893059458692, 9.25352502971738, -1.8235503407087545, -10.276192541465008]]
R [[2.7444421932993563, 5.275966778335203, -9.808402181705418, -1.9471768101557068, -5.305262429161701, 1.0733490427923122, 3.758901795125926, 4.602780728252714, -1.460726182515355]]|[[2.7444421932993563, 5.275966778335203, -9.808402181705418, -1.9471768101557068, -5.305262429161701, 1.0733490427923122, 3.758901795125926, 4.602780728252714, -1.460726182515355]]|[[2.7444421932993563, 5.275966778335203, -9.808402181705418, -1.9471768101557068, -5.305262429161701, 1.0733490427923122, 3.758901795125926, 4.602780728252714, -1.460726182515355]]
R [[5.696080123591397, 9.444873507961319, -0.8292322229221476, -9.67452811338961, -3.4354260553724583, -3.2135954853629443, -5.856004105998075, -0.06985018352006378, -0.0924271179857925]]|[[5.696080123591397, 9.444873507961319, -0.8292322229221476, -9.67452811338961, -3.4354260553724583, -3.2135954853629443, -5.856004105998075, -0.06985018352006378, -0.0924271179857925]]|[[5.696080123591397, 9.444873507961319, -0.8292322229221476, -9.67452811338961, -3.4354260553724583, -3.2135954853629443, -5.856004105998075, -0.06985018352006378, -0.0924271179857925]]
R [[-1.7532091027891141, 4.9717233752774135, 2.510906066173394, -5.675539833925886, 8.251529775271454, -6.339665057123893, 5.94671363778243, -9.94123713661792, 4.356269300990498]]|[[-1.7532091027891141, 4.9717233752774135, 2.510906066173394, -5.675539833925886, 8.251529775271454, -6.339665057123893, 5.94671363778243, -9.94123713661792, 4.356269300990498]]|[[-1.7532091027891141, 4.9717233752774135, 2.510906066173394, -5.675539833925886, 8.251529775271454, -6.339665057123893, 5.94671363778243, -9.94123713661792, 4.356269300990498]]
R [[11.009807823451975, -1.7237324569762436, 4.3791588126168755, -5.013104797913167, 4.888724794524862, 11.373760590469303, 3.504652339769006, -2.555855993431491, -0.4191640520308866]]|[[11.009807823451975, -1.7237324569762436, 4.3791588126168755, -5.013104797913167, 4.888724794524862, 11.373760590469303, 3.504652339769006, -2.555855993431491, -0.4191640520308866]]|[[11.009807823451975, -1.7237324569762436, 4.3791588126168755, -5.013104797913167, 4.888724794524862, 11.373760590469303, 3.504652339769006, -2.555855993431491, -0.4191640520308866]]
R [[-11.369161359140557, 7.143938452724669, 10.06552197297512, 8.489273981540268, 2.447489259322662, 1.9341602674843763, -3.2135707083958778, 5.42446563906012, 3.3229835958896743]]|[[-11.369161359140557, 7.143938452724669, 10.06552197297512, 8.489273981540268, 2.447489259322662, 1.9341602674843763, -3.2135707083958778, 5.42446563906012, 3.3229835958896743]]|[[-11.369161359140557, 7.143938452724669, 10.06552197297512, 8.489273981540268, 2.447489259322662, 1.9341602674843763, -3.2135707083958778, 5.42446563906012, 3.3229835958896743]]
R [[-3.5285798373848216, -8.722604235613506, 7.031856223039167, -2.3563184680574984, 9.955314612090024, -7.983191861061051, 3.8777062099423745, -4.850542787540545, 1.989668301609285]]|[[-3.5285798373848216, -8.722604235613506, 7.031856223039167, -2.3563184680574984, 9.955314612090024, -7.983191861061051, 3.8777062099423745, -4.850542787540545, 1.989668301609285]]|[[-3.5285798373848216, -8.722604235613506, 7.031856223039167, -2.3563184680574984, 9.955314612090024, -7.983191861061051, 3.8777062099423745, -4.850542787540545, 1.989668301609285]]
R [[-10.284287607691578, -1.5742076007443409, -11.126667200500389, -11.726637362056447, 10.765595219879451, 5.552424816244425, 3.6851709433693483, -10.870828541680606, 10.651346885364212]]|[[-10.284287607691578, -1.5742076007443409, -11.126667200500389, -11.726637362056447, 10.765595219879451, 5.552424816244425, 3.6851709433693483, -10.870828541680606, 10.651346885364212]]|[[-10.284287607691578, -1.5742076007443409, -11.126667200500389, -11.726637362056447, 10.765595219879451, 5.552424816244425, 3.6851709433693483, -10.870828541680606, 10.651346885364212]]
R [[-11.584722827619832, 10.389464654089707, -4.5928365439158405, -11.636103766419732, -6.362599109624495, -3.619912228825637, -7.493607607722455, -7.474753907011172, -9.958020908066409]]|[[-11.584722827619832, 10.389464654089707, -4.5928365439158405, -11.636103766419732, -6.362599109624495, -3.619912228825637, -7.493607607722455, -7.474753907011172, -9.958020908066409]]|[[-11.584722827619832, 10.389464654089707, -4.5928365439158405, -11.636103766419732, -6.362599109624495, -3.619912228825637, -7.493607607722455, -7.474753907011172, -9.958020908066409]]
R [[8.67223994810158, -6.892466630178535, -5.495637391927738, -9.642685479481617, -1.9837152705642698, 4.239435903556725, -1.0302927020124582, 9.735201194657897, 2.662320463156174]]|[[8.67223994810158, -6.892466630178535, -5.495637391927738, -9.642685479481617, -1.9837152705642698, 4.239435903556725, -1.0302927020124582, 9.735201194657897, 2.662320463156174]]|[[8.67223994810158, -6.892466630178535, -5.495637391927738, -9.642685479481617, -1.9837152705642698, 4.239435903556725, -1.0302927020124582, 9.735201194657897, 2.662320463156174]]
R [[3.0294218042710064, -5.6192976902786205, -10.034572358492486, -8.905282105537253, 0.6855642512440205, -1.3795518878953104, 7.455325184542147, 5.571880853312351, 9.387379927885792]]|[[3.0294218042710064, -5.6192976902786205, -10.034572358492486, -8.905282105537253, 0.6855642512440205, -1.3795518878953104, 7.455325184542147, 5.571880853312351, 9.387379927885792]]|[[3.0294218042710064, -5.6192976902786205, -10.034572358492486, -8.905282105537253, 0.6855642512440205, -1.3795518878953104, 7.455325184542147, 5.571880853312351, 9.387379927885792]]
R [[-0.706188786103926, 0.28356526900637036, -4.264646787245127, -5.934047370830591, 1.2151894284063474, -0.14080905358700235, 0.6618044438980899, -4.099255306617615, -7.488570942983234]]|[[-0.706188786103926, 0.28356526900637036, -4.264646787245127, -5.934047370830591, 1.2151894284063474, -0.14080905358700235, 0.6618044438980899, -4.099255306617615, -7.488570942983234]]|[[-0.706188786103926, 0.28356526900637036, -4.264646787245127, -5.934047370830591, 1.2151894284063474, -0.14080905358700235, 0.6618044438980899, -4.099255306617615, -7.488570942983234]]
R [[-10.874814804054505, -3.7078991843065197, -10.657730930712102, 10.149655939795995, 3.5750378511113894, -7.749233249386838, 6.914707928059766, -9.479232740526886, -7.8868941593698265]]|[[-10.874814804054505, -3.7078991843065197, -10.657730930712102, 10.149655939795995, 3.5750378511113894, -7.749233249386838, 6.914707928059766, -9.479232740526886, -7.8868941593698265]]|[[-10.874814804054505, -3.7078991843065197, -10.657730930712102, 10.149655939795995, 3.5750378511113894, -7.749233249386838, 6.914707928059766, -9.479232740526886, -7.8868941593698265]]
R [[-6.740463395056408, -2.160275229387878, 2.6755957725671333, -2.766541278673472, -1.2151911268213311, -3.3263174038175514, 4.260114625398238, -2.299657992232177, -6.811510849052934]]|[[-6.740463395056408, -2.160275229387878, 2.6755957725671333, -2.766541278673472, -1.2151911268213311, -3.3263174038175514, 4.260114625398238, -2.299657992232177, -6.811510849052934]]|[[-6.740463395056408, -2.160275229387878, 2.6755957725671333, -2.766541278673472, -1.2151911268213311, -3.3263174038175514, 4.260114625398238, -2.299657992232177, -6.811510849052934]]
R [[4.16614383458743, 4.30618377777845, 4.11646637050011, 10.7892088601211, 4.271047050349907, 11.997792308269887, 5.458439139040962, 9.96919095877307, 4.7854367095483]]|[[4.16614383458743, 4.30618377777845, 4.11646637050011, 10.7892088601211, 4.271047050349907, 11.997792308269887, 5.458439139040962, 9.96919095877307, 4.7854367095483]]|[[4.16614383458743, 4.30618377777845, 4.11646637050011, 10.7892088601211, 4.271047050349907, 11.997792308269887, 5.458439139040962, 9.96919095877307, 4.7854367095483]]
R [[11.175340110188227, 6.696968855216419, -5.469700573883866, -2.7883229371470826, 5.7514778588722315, 11.499870359032684, 8.838124338813707, -8.705323987692072, 9.311702900742318]]|[[11.175340110188227, 6.696968855216419, -5.469700573883866, -2.7883229371470826, 5.7514778588722315, 11.499870359032684, 8.838124338813707, -8.705323987692072, 9.311702900742318]]|[[11.175340110188227, 6.696968855216419, -5.469700573883866, -2.7883229371470826, 5.7514778588722315, 11.499870359032684, 8.838124338813707, -8.705323987692072, 9.311702900742318]]
R [[-9.543327671246335, -6.877859892860909, 7.20680344606528, -7.452644195758771, 6.485779882557548, 7.637493918122395, 3.258456905951199, 7.849798733130452, -8.136733242710338]]|[[-9.543327671246335, -6.877859892860909, 7.20680344606528, -7.452644195758771, 6.485779882557548, 7.637493918122395, 3.258456905951199, 7.849798733130452, -8.136733242710338]]|[[-9.543327671246335, -6.877859892860909, 7.20680344606528, -7.452644195758771, 6.485779882557548, 7.637493918122395, 3.258456905951199, 7.849798733130452, -8.136733242710338]]
R [[1.425971293111795, 4.80960951158842, 5.931125274622154, -5.0797517881454155, -1.8807534524028995, 0.253843071672895, 0.3690862418115941, 6.947750759995699, -4.872683031237283]]|[[1.425971293111795, 4.80960951158842, 5.931125274622154, -5.0797517881454155, -1.8807534524028995, 0.253843071672895, 0.3690862418115941, 6.947750759995699, -4.872683031237283]]|[[1.425971293111795, 4.80960951158842, 5.931125274622154, -5.0797517881454155, -1.8807534524028995, 0.253843071672895, 0.3690862418115941, 6.947750759995699, -4.872683031237283]]
R [[11.405973818745146, -4.023573227536678, -2.7094967579743354, -4.347028049136067, 3.528154668557878, -0.6968013890192601, 2.4396855497968737, 10.362647893556215, 4.376989183718859]]|[[11.405973818745146, -4.023573227536678, -2.7094967579743354, -4.347028049136067, 3.528154668557878, -0.6968013890192601, 2.4396855497968737, 10.362647893556215, 4.376989183718859]]|[[11.405973818745146, -4.023573227536678, -2.7094967579743354, -4.347028049136067, 3.528154668557878, -0.6968013890192601, 2.4396855497968737, 10.362647893556215, 4.376989183718859]]
R [[-3.037630476579036, -9.851559510067204, 4.988285537833704, 2.2637505296199976, -3.0164651530642033, 1.655727706829186, 3.0659955621324286, -9.683439263134696, -10.900406998138534]]|[[-3.037630476579036, -9.851559510067204, 4.988285537833704, 2.2637505296199976, -3.0164651530642033, 1.655727706829186, 3.0659955621324286, -9.683439263134696, -10.900406998138534]]|[[-3.037630476579036, -9.851559510067204, 4.988285537833704, 2.2637505296199976, -3.0164651530642033, 1.655727706829186, 3.0659955621324286, -9.683439263134696, -10.900406998138534]]
R [[11.565429369955606, 0.5710101543542638, -6.315383769583364, 2.7608584250439847, 6.181283124050587, 10.684029182791829, -0.08067473378388712, 7.372980871125044, 2.822550890647083]]|[[11.565429369955606, 0.5710101543542638, -6.315383769583364, 2.7608584250439847, 6.181283124050587, 10.684029182791829, -0.08067473378388712, 7.372980871125044, 2.822550890647083]]|[[11.565429369955606, 0.5710101543542638, -6.315383769583364, 2.7608584250439847, 6.181283124050587, 10.684029182791829, -0.08067473378388712, 7.372980871125044, 2.822550890647083]]
R [[-3.267646934264409, -4.204106748210429, 0.43311614287260625, 0.6036368257123499, -6.236966241173891, 8.801184461420334, 8.599519031007649, 1.3105506964890203, 9.801404164858216]]|[[-3.267646934264409, -4.204106748210429, 0.43311614287260625, 0.6036368257123499, -6.236966241173891, 8.801184461420334, 8.599519031007649, 1.3105506964890203, 9.801404164858216]]|[[-3.267646934264409, -4.204106748210429, 0.43311614287260625, 0.6036368257123499, -6.236966241173891, 8.801184461420334, 8.599519031007649, 1.3105506964890203, 9.801404164858216]]
R [[-2.450648566573385, 0.38878913295082285, -1.0971528013561098, -10.752950974029895, 8.892533067629703, 11.028153534399863, -6.524414992573722, 10.644578785115431, 11.27971125546943]]|[[-2.450648566573385, 0.38878913295082285, -1.0971528013561098, -10.752950974029895, 8.892533067629703, 11.028153534399863, -6.524414992573722, 10.644578785115431, 11.27971125546943]]|[[-2.450648566573385, 0.38878913295082285, -1.0971528013561098, -10.752950974029895, 8.892533067629703, 11.028153534399863, -6.524414992573722, 10.644578785115431, 11.27971125546943]]
R [[-4.343937443671423, 10.495523155518985, 6.237542797229871, 10.08163595715266, -9.2644874649047, -11.56097492262824, 10.622150963901788, 1.121550244930468, 4.856079915304896]]|[[-4.343937443671423, 10.495523155518985, 6.237542797229871, 10.08163595715266, -9.2644874649047, -11.56097492262824, 10.622150963901788, 1.121550244930468, 4.856079915304896]]|[[-4.343937443671423, 10.495523155518985, 6.237542797229871, 10.08163595715266, -9.2644874649047, -11.56097492262824, 10.622150963901788, 1.121550244930468, 4.856079915304896]]
R [[-3.7612533756656514, 10.901550940297724, 3.5150273307826048, 4.250718762121764, -5.842236138509726, 6.980763077681345, -7.6863955050180754, 11.532998520462527, 0.02465952921808956]]|[[-3.7612533756656514, 10.901550940297724, 3.5150273307826048, 4.250718762121764, -5.842236138509726, 6.980763077681345, -7.6863955050180754, 11.532998520462527, 0.02465952921808956]]|[[-3.7612533756656514, 10.901550940297724, 3.5150273307826048, 4.250718762121764, -5.842236138509726, 6.980763077681345, -7.6863955050180754, 11.532998520462527, 0.02465952921808956]]
R [[-8.21602345123793, 8.776837207544421, -9.805306769976486, -5.735021776709986, -0.7110347878679555, -8.365801131841309, 3.95688804269664, -4.576761609614886, 8.853442674715133]]|[[-8.21602345123793, 8.776837207544421, -9.805306769976486, -5.735021776709986, -0.7110347878679555, -8.365801131841309, 3.95688804269664, -4.576761609614886, 8.853442674715133]]|[[-8.21602345123793, 8.776837207544421, -9.805306769976486, -5.735021776709986, -0.7110347878679555, -8.365801131841309, 3.95688804269664, -4.576761609614886, 8.853442674715133]]
R [[-6.234467863678427, -8.289280504620834, 1.8200477871267786, -11.67796199959189, 5.090632234557518, 4.37174289135314, 11.580488212412181, 0.3739795500868013, 10.499634388844136]]|[[-6.234467863678427, -8.289280504620834, 1.8200477871267786, -11.67796199959189, 5.090632234557518, 4.37174289135314, 11.580488212412181, 0.3739795500868013, 10.499634388844136]]|[[-6.234467863678427, -8.289280504620834, 1.8200477871267786, -11.67796199959189, 5.090632234557518, 4.37174289135314, 11.580488212412181, 0.3739795500868013, 10.499634388844136]]
R [[-7.313403527520607, -2.042387884636536, 11.796883587314724, -11.054803605090333, -9.705142467696952, -9.984080495606474, -8.560068743799235, -1.6943128349316012, 2.368406985296099]]|[[-7.313403527520607, -2.042387884636536, 11.796883587314724, -11.054803605090333, -9.705142467696952, -9.984080495606474, -8.560068743799235, -1.6943128349316012, 2.368406985296099]]|[[-7.313403527520607, -2.042387884636536, 11.796883587314724, -11.054803605090333, -9.705142467696952, -9.984080495606474, -8.560068743799235, -1.6943128349316012, 2.368406985296099]]
R [[-3.252201830169593, -3.5951245161585206, -4.994854501645854, 3.335957921682679, -7.1307012703729455, 9.771330701676735, -0.4035897469731182, 4.153417778676982, 3.385929807472273]]|[[-3.252201830169593, -3.5951245161585206, -4.994854501645854, 3.335957921682679, -7.1307012703729455, 9.771330701676735, -0.4035897469731182, 4.153417778676982, 3.385929807472273]]|[[-3.252201830169593, -3.5951245161585206, -4.994854501645854, 3.335957921682679, -7.1307012703729455, 9.771330701676735, -0.4035897469731182, 4.153417778676982, 3.385929807472273]]
R [[-7.791581250957151, 10.235758649117553, 2.38850699065841, -9.366774735453028, -0.4822037070888179, -2.092306796555089, -8.07414398516131, 1.1734775205557675, -6.305685625318434]]|[[-7.791581250957151, 10.235758649117553, 2.38850699065841, -9.366774735453028, -0.4822037070888179, -2.092306796555089, -8.07414398516131, 1.1734775205557675, -6.305685625318434]]|[[-7.791581250957151, 10.235758649117553, 2.38850699065841, -9.366774735453028, -0.4822037070888179, -2.092306796555089, -8.07414398516131, 1.1734775205557675, -6.305685625318434]]
R [[-10.682598451530836, 1.6096619921343418, -4.431409126744401, -3.33679686475414, -6.698286395709508, 0.9317502836630833, -2.807653429486564, 11.877857461253196, 1.301157947427388]]|[[-10.682598451530836, 1.6096619921343418, -4.431409126744401, -3.33679686475414, -6.698286395709508, 0.9317502836630833, -2.807653429486564, 11.877857461253196, 1.301157947427388]]|[[-10.682598451530836, 1.6096619921343418, -4.431409126744401, -3.33679686475414, -6.698286395709508, 0.9317502836630833, -2.807653429486564, 11.877857461253196, 1.301157947427388]]
R [[-5.723461147809405, -7.551830291667951, -3.7182917299065767, 9.377303098199548, 6.319233814002342, -0.7763222196258468, -11.708971839546393, 8.282009538020791, -6.828734019029643]]|[[-5.723461147809405, -7.551830291667951, -3.7182917299065767, 9.377303098199548, 6.319233814002342, -0.7763222196258468, -11.708971839546393, 8.282009538020791, -6.828734019029643]]|[[-5.723461147809405, -7.551830291667951, -3.7182917299065767, 9.377303098199548, 6.319233814002342, -0.7763222196258468, -11.708971839546393, 8.282009538020791, -6.828734019029643]]
R [[-6.482876373272205, -9.795121609250682, -10.91159092478671, 2.3522957724271922, -8.406442066737878, 5.0501182494857595, -3.050006825009362, 10.405635320216117, 3.4586906548846965]]|[[-6.482876373272205, -9.795121609250682, -10.91159092478671, 2.3522957724271922, -8.406442066737878, 5.0501182494857595, -3.050006825009362, 10.405635320216117, 3.4586906548846965]]|[[-6.482876373272205, -9.795121609250682, -10.91159092478671, 2.3522957724271922, -8.406442066737878, 5.0501182494857595, -3.050006825009362, 10.405635320216117, 3.4586906548846965]]
R [[9.941748472492975, 1.9001358374394641, 6.413942370030668, 8.820311880782448, 1.0988893231669081, 6.472228558487288, -2.0107819939754243, -2.1621205742150025, -4.241994937309447]]|[[9.941748472492975, 1.9001358374394641, 6.413942370030668, 8.820311880782448, 1.0988893231669081, 6.472228558487288, -2.0107819939754243, -2.1621205742150025, -4.241994937309447]]|[[9.941748472492975, 1.9001358374394641, 6.413942370030668, 8.820311880782448, 1.0988893231669081, 6.472228558487288, -2.0107819939754243, -2.1621205742150025, -4.241994937309447]]
R [[4.694369118715272, -10.375300846899446, -11.222324899903686, -8.205800150488969, -11.672218268517446, -2.4221973752987687, -4.838349446067997, 0.17222169274041121, 8.015306068710892]]|[[4.694369118715272, -10.375300846899446, -11.222324899903686, -8.205800150488969, -11.672218268517446, -2.4221973752987687, -4.838349446067997, 0.17222169274041121, 8.015306068710892]]|[[4.694369118715272, -10.375300846899446, -11.222324899903686, -8.205800150488969, -11.672218268517446, -2.4221973752987687, -4.838349446067997, 0.17222169274041121, 8.015306068710892]]
R [[-3.621469113877266, 1.4059227841440851, 9.425472675969942, -2.902016790357969, 8.116089488757893, 10.771509331308753, 0.6512306611413656, 2.8334740086435986, 2.971862999529254]]|[[-3.621469113877266, 1.4059227841440851, 9.425472675969942, -2.902016790357969, 8.116089488757893, 10.771509331308753, 0.6512306611413656, 2.8334740086435986, 2.971862999529254]]|[[-3.621469113877266, 1.4059227841440851, 9.425472675969942, -2.902016790357969, 8.116089488757893, 10.771509331308753, 0.6512306611413656, 2.8334740086435986, 2.971862999529254]]
R [[-0.9657541250692727, -1.29593648356024, -10.472343574905558, 3.381543903389165, -11.97713916060615, 9.00432496449719, -7.568720491388271, -11.722745359619616, 8.378663752555056]]|[[-0.9657541250692727, -1.29593648356024, -10.472343574905558, 3.381543903389165, -11.97713916060615, 9.00432496449719, -7.568720491388271, -11.722745359619616, 8.378663752555056]]|[[-0.9657541250692727, -1.29593648356024, -10.472343574905558, 3.381543903389165, -11.97713916060615, 9.00432496449719, -7.568720491388271, -11.722745359619616, 8.378663752555056]]
R [[-10.46415594502707, -10.253351459081134, 11.458765419610131, -8.049411795591999, -2.669891201993373, -0.35072829178110254, -7.851124597811458, 0.5674947057952977, -2.298155721119411]]|[[-10.46415594502707, -10.253351459081134, 11.458765419610131, -8.049411795591999, -2.669891201993373, -0.35072829178110254, -7.851124597811458, 0.5674947057952977, -2.298155721119411]]|[[-10.46415594502707, -10.253351459081134, 11.458765419610131, -8.049411795591999, -2.669891201993373, -0.35072829178110254, -7.851124597811458, 0.5674947057952977, -2.298155721119411]]
R [[2.8189157998895613, 10.076414288076379, 10.754446977643294, 11.503656949460883, 3.298255659311497, 4.208290086241089, -0.9208049954020048, 7.7528077530919965, 8.354487629731373]]|[[2.8189157998895613, 10.076414288076379, 10.754446977643294, 11.503656949460883, 3.298255659311497, 4.208290086241089, -0.9208049954020048, 7.7528077530919965, 8.354487629731373]]|[[2.8189157998895613, 10.076414288076379, 10.754446977643294, 11.503656949460883, 3.298255659311497, 4.208290086241089, -0.9208049954020048, 7.7528077530919965, 8.354487629731373]]
R [[-7.345020155720924, 5.253510581945122, -10.204967234154509, -7.28149996393009, 9.360538260942548, -1.6862944660988735, 11.582984922856287, -3.750305302577029, -3.2804489061477042]]|[[-7.345020155720924, 5.253510581945122, -10.204967234154509, -7.28149996393009, 9.360538260942548, -1.6862944660988735, 11.582984922856287, -3.750305302577029, -3.2804489061477042]]|[[-7.345020155720924, 5.253510581945122, -10.204967234154509, -7.28149996393009, 9.360538260942548, -1.6862944660988735, 11.582984922856287, -3.750305302577029, -3.2804489061477042]]
R [[3.5012133453218794, 11.46063948277817, 6.112529019174907, -8.276663776236475, -1.0237109957926176, -5.10408203300755, 1.131050766833436, -10.374843569306705, -0.08456190678372977]]|[[3.5012133453218794, 11.46063948277817, 6.112529019174907, -8.276663776236475, -1.0237109957926176, -5.10408203300755, 1.131050766833436, -10.374843569306705, -0.08456190678372977]]|[[3.5012133453218794, 11.46063948277817, 6.112529019174907, -8.276663776236475, -1.0237109957926176, -5.10408203300755, 1.131050766833436, -10.374843569306705, -0.08456190678372977]]
R [[-1.6848398953663501, -0.682284569052328, -7.480034430033027, -11.133337419442231, 11.995230447971121, -4.2561455279017055, -9.039328091684263, -8.189878010599617, 8.27458243935327]]|[[-1.6848398953663501, -0.682284569052328, -7.480034430033027, -11.133337419442231, 11.995230447971121, -4.2561455279017055, -9.039328091684263, -8.189878010599617, 8.27458243935327]]|[[-1.6848398953663501, -0.682284569052328, -7.480034430033027, -11.133337419442231, 11.995230447971121, -4.2561455279017055, -9.039328091684263, -8.189878010599617, 8.27458243935327]]
R [[2.835454626921523, 10.11227727681942, 9.568055734672793, 3.951670829615244, -7.580251158947404, 6.363709019312417, -9.8448468848752, 7.546733929419165, -0.7569520083797023]]|[[2.835454626921523, 10.11227727681942, 9.568055734672793, 3.951670829615244, -7.580251158947404, 6.363709019312417, -9.8448468848752, 7.546733929419165, -0.7569520083797023]]|[[2.835454626921523, 10.11227727681942, 9.568055734672793, 3.951670829615244, -7.580251158947404, 6.363709019312417, -9.8448468848752, 7.546733929419165, -0.7569520083797023]]
R [[-10.726437069106169, 0.18963071408165888, -11.249632396532984, -1.83674960782246, -11.766847524405502, 5.920323559171273, -5.889412387521646, -3.531277022644737, -6.510440781773329]]|[[-10.726437069106169, 0.18963071408165888, -11.249632396532984, -1.83674960782246, -11.766847524405502, 5.920323559171273, -5.889412387521646, -3.531277022644737, -6.510440781773329]]|[[-10.726437069106169, 0.18963071408165888, -11.249632396532984, -1.83674960782246, -11.766847524405502, 5.920323559171273, -5.889412387521646, -3.531277022644737, -6.510440781773329]]
R [[-3.3392172416521486, 1.7141024364430848, -9.871504033496405, -1.5352357081442776, 0.7033352535466726, -1.5976113766853217, 2.9124240545121225, 4.0740378608977394, 10.727902310243536]]|[[-3.3392172416521486, 1.7141024364430848, -9.871504033496405, -1.5352357081442776, 0.7033352535466726, -1.5976113766853217, 2.9124240545121225, 4.0740378608977394, 10.727902310243536]]|[[-3.3392172416521486, 1.7141024364430848, -9.871504033496405, -1.5352357081442776, 0.7033352535466726, -1.5976113766853217, 2.9124240545121225, 4.0740378608977394, 10.727902310243536]]
R [[-10.53347324848386, -4.759622986570069, -9.661127158894192, 4.0058282747714635, 5.487816267624815, -10.807283528995434, 5.213469285101791, -7.199629953400843, 5.804093000648965]]|[[-10.53347324848386, -4.759622986570069, -9.661127158894192, 4.0058282747714635, 5.487816267624815, -10.807283528995434, 5.213469285101791, -7.199629953400843, 5.804093000648965]]|[[-10.53347324848386, -4.759622986570069, -9.661127158894192, 4.0058282747714635, 5.487816267624815, -10.807283528995434, 5.213469285101791, -7.199629953400843, 5.804093000648965]]
R [[-2.870928203945317, -11.427089839825769, 4.398885136643585, -8.736722224259395, 10.826978574841085, -6.1632305853981695, 6.136372578371208, -5.3901373024091335, -11.42305708741577]]|[[-2.870928203945317, -11.427089839825769, 4.398885136643585, -8.736722224259395, 10.826978574841085, -6.1632305853981695, 6.136372578371208, -5.3901373024091335, -11.42305708741577]]|[[-2.870928203945317, -11.427089839825769, 4.398885136643585, -8.736722224259395, 10.826978574841085, -6.1632305853981695, 6.136372578371208, -5.3901373024091335, -11.42305708741577]]
R [[-1.9263275576704366, 1.8980059127035176, 2.2166926210317897, 8.572904649891605, 2.5652402162673553, -7.357266377027842, -2.1250290796650564, -8.606230977635366, -8.297075449081461]]|[[-1.9263275576704366, 1.8980059127035176, 2.2166926210317897, 8.572904649891605, 2.5652402162673553, -7.357266377027842, -2.1250290796650564, -8.606230977635366, -8.297075449081461]]|[[-1.9263275576704366, 1.8980059127035176, 2.2166926210317897, 8.572904649891605, 2.5652402162673553, -7.357266377027842, -2.1250290796650564, -8.606230977635366, -8.297075449081461]]
